"","Metric","Mean TP1","SD TP1","Mean TP2","SD TP1","T","p","adjusted p","Cohens's d","Lower 95% CI","Upper 95% CI"
"v_extra_InferiorcerebellarpeduncleR","v_extra_InferiorcerebellarpeduncleR",0.346070782269022,0.0325017784578948,0.352456328464674,0.0350643606737696,-10.241534407899,"1.2917130033165150054645696460898510755001364845293706845441705e-24","2.3715850740891215500329498702201e-21",0.188608808636533,0.152186898171984,0.225030719101083
"v_extra_InferiorcerebellarpeduncleL","v_extra_InferiorcerebellarpeduncleL",0.34134622044837,0.0345377132524349,0.34909695142663,0.0362580843765146,-12.1671367276233,"4.6511318899741739896736713123036622384401485500383094665227699e-34","8.5394781499925834450408605293913e-31",0.218753401837965,0.183088730209431,0.254418073466499
"v_extra_SuperiorcerebellarpeduncleR","v_extra_SuperiorcerebellarpeduncleR",0.236969301630435,0.0296617230672878,0.233915169157609,0.0292230339410936,7.29427422033472,"3.0027330655173611729827225113648656938197384221907278624330212e-13","5.5130179082898751135962785308630e-10",-0.103716068858485,-0.131665061952656,-0.0757670757643148
"v_extra_SuperiorcerebellarpeduncleL","v_extra_SuperiorcerebellarpeduncleL",0.247822294157609,0.0271132589474855,0.249302087975543,0.0280430473252312,-3.38061611666401,"0.00072323509099970265240773551805203297972866571509251919042148052","1.3278596270754540698206024111439",0.0536246779665737,0.0225062079536647,0.0847431479794826
"v_extra_CerebralpeduncleR","v_extra_CerebralpeduncleR",0.2474369375,0.0389932151878834,0.234236634171196,0.039636643637846,20.7140886064844,"2.5855230498505901461213784627635777978522172608510999716987393e-95","4.7470203195256835082788508576348e-92",-0.335711134017,-0.368365513959769,-0.303056754074232
"v_extra_CerebralpeduncleL","v_extra_CerebralpeduncleL",0.199131142663043,0.0378085553365747,0.204193561820652,0.036728599652179,-8.68149260239178,"3.9060846964663798733912491972351199842382956261468827488920961e-18","7.1715715027122734475463335261212e-15",0.135771225496809,0.10497177243547,0.166570678558147
"v_extra_AnteriorlimbofinternalcapsuleR","v_extra_AnteriorlimbofinternalcapsuleR",0.352433422894022,0.03536231055299,0.350550836616848,0.0345901370238991,3.89143487760636,"9.9653137555927089134164257891027927647014105830505802874319961e-5","0.18296316055268213565032557748790",-0.0538047275353531,-0.0809292538760031,-0.0266802011947032
"v_extra_AnteriorlimbofinternalcapsuleL","v_extra_AnteriorlimbofinternalcapsuleL",0.342773240149457,0.0370844580878402,0.346604902173913,0.0375558438818672,-7.53325453851197,"4.9491001886405039746153474726795829531005597958010735881702675e-14","9.0865479463439652973937779598371e-11",0.10265712620439,0.0758725324433553,0.129441719965424
"v_extra_.PosteriorlimbofinternalcapsuleR","v_extra_.PosteriorlimbofinternalcapsuleR",0.254568861413043,0.0264422221563398,0.250627827445652,0.0273129470807639,10.7063977647063,"9.4986219182264306090909119503063474977690295850462227366930711e-27","1.7439469841863726598290914340760e-23",-0.146508836357405,-0.173478525986723,-0.119539146728086
"v_extra_PosteriorlimbofinternalcapsuleL","v_extra_PosteriorlimbofinternalcapsuleL",0.224256695991848,0.0279163266464659,0.229885143342391,0.0292599051264933,-16.0113452719549,"1.0648237570892806563111845688847896073253592997941892159941199e-57","1.9550164180159192849873348684726e-54",0.196445834348742,0.172162827811194,0.220728840886291
"v_extra_RetrolenticularpartofinternalcapsuleR","v_extra_RetrolenticularpartofinternalcapsuleR",0.404064737771739,0.0329668913317698,0.401692293478261,0.0332265507391588,5.98939812162572,"2.1061901528723262155861689126641888833239212956041691075965762e-9","3.8669651206735909318162061236542e-6",-0.07167747498711,-0.0951680701752268,-0.0481868797989933
"v_extra_RetrolenticularpartofinternalcapsuleL","v_extra_RetrolenticularpartofinternalcapsuleL",0.391679161345109,0.0323266867411483,0.396714262907609,0.0336303181354076,-12.6379500975309,"1.3040965743543614570217081873184728641816439114416091922462373e-36","2.3943213105146076350918562319163e-33",0.152430196323651,0.128648658117249,0.176211734530052
"v_extra_AnteriorcoronaradiataR","v_extra_AnteriorcoronaradiataR",0.429086151494565,0.0361240705276466,0.426703475883152,0.0370955923379759,7.37810592366451,"1.6055721349574562920677832136488530178091061276094019169496991e-13","2.9478304397818897522364499802586e-10",-0.064988550244127,-0.0822742691859233,-0.0477028313023306
"v_extra_AnteriorcoronaradiataL","v_extra_AnteriorcoronaradiataL",0.422854606657609,0.0384151837933982,0.421463144361413,0.0390932275980183,4.07724594444768,"4.5572280979773561016273235868907157193268365963629510592856010e-5","0.083670707878864258025877661055269",-0.0358821016199692,-0.0531400082303129,-0.0186241950096254
"v_extra_SuperiorcoronaradiataR","v_extra_SuperiorcoronaradiataR",0.328141059442935,0.0294777015465432,0.325408958220109,0.0298378744372714,10.7469460991525,"6.1256257932383469925813434924145339641976908072566214994466572e-27","1.1246648956385605078379346652078e-23",-0.0920911578136038,-0.108925227113056,-0.075257088514152
"v_extra_SuperiorcoronaradiataL","v_extra_SuperiorcoronaradiataL",0.327048193953804,0.0305453722450099,0.329554175951087,0.0310162119725642,-10.6050333359212,"2.8236327800795295041394809153945640627540804785665597577063176e-26","5.1841897842260161696000869606638e-23",0.0813612888552014,0.0662965807536505,0.0964259969567522
"v_extra_PosteriorcoronaradiataR","v_extra_PosteriorcoronaradiataR",0.414477547214674,0.0329633239451035,0.414776473505435,0.03340296703432,-1.16811252559045,"0.24276137853077896768973263678156493679303357888588538104310263","445.70989098251018467834912113092",0.00900405797034185,-0.00610717181434181,0.0241152877550255
"v_extra_PosteriorcoronaradiataL","v_extra_PosteriorcoronaradiataL",0.409694842391304,0.0326410903163282,0.413541430366848,0.0324925272028054,-16.05539746121,"5.2402160112635463084694813858880880089896115441457194057278914e-58","9.6210365966798710223499678244927e-55",0.118106345649921,0.103635336274998,0.132577355024844
"v_extra_PosteriorthalamicradiationR","v_extra_PosteriorthalamicradiationR",0.40217149830163,0.0339629349897488,0.406561395380435,0.0334701779856541,-14.6791694406118,"8.7657565755259115004671550641335014442036969709986440586155021e-49","1.6093929072665573514857696697745e-45",0.130143468268849,0.112689688088795,0.147597248448904
"v_extra_PosteriorthalamicradiationL","v_extra_PosteriorthalamicradiationL",0.40545028125,0.0341759986824967,0.411823784307065,0.0327437777868407,-20.5570337724094,"6.6580920069093853248649990075024125007529453710550539460878754e-94","1.2224256924685631456452138177773e-90",0.189833773353931,0.171568412476406,0.208099134231457
"v_extra_SagittalstratumR","v_extra_SagittalstratumR",0.45115463111413,0.0359328510595795,0.45608871705163,0.0371103951587563,-13.9101357674758,"5.4974997339917678007803194092493246702424367455107795531272355e-44","1.0093409511608885682232666435387e-40",0.134864823317785,0.115771980700282,0.153957665935289
"v_extra_SagittalstratumL","v_extra_SagittalstratumL",0.460788388247283,0.0368710190624716,0.472936226222826,0.0374635079198228,-27.6902009575497,"9.1622909265878524365575249042887211303461374770517881992731832e-169","1.6821966141215297073519615724266e-165",0.32675152611878,0.303009261930754,0.350493790306806
"v_extra_ExternalcapsuleR","v_extra_ExternalcapsuleR",0.54750444361413,0.0319132387765089,0.544180264605978,0.033089715478008,8.53576204276317,"1.3923465843775531039087764352103530152111621182905133432849631e-17","2.5563483289171874987765135350460e-14",-0.102135864656154,-0.125654008586646,-0.0786177207256618
"v_extra_ExternalcapsuleL","v_extra_ExternalcapsuleL",0.571579833220109,0.033528429630002,0.577187591032609,0.0350360756506417,-13.0946767422268,"3.5317474041261953575952982588988361174160576182175771013221394e-39","6.4842882339756946765449676033367e-36",0.163270911211091,0.138665727550225,0.187876094871958
"v_extra_CingulumcingulategyrusR","v_extra_CingulumcingulategyrusR",0.412882808084239,0.0386985000441779,0.407122661684783,0.0391501709303547,13.2640278826145,"3.7424238367427304704793709686645009544045639658956604095403176e-40","6.8710901642596531438001250984683e-37",-0.147958466109505,-0.169945454531441,-0.125971477687568
"v_extra_CingulumcingulategyrusL","v_extra_CingulumcingulategyrusL",0.392942095788043,0.0399693314490692,0.394272563519022,0.0413493819607857,-3.11327532723973,"0.0018502332289859673719750638232080951596048894306140497961359408","3.3970282084182360949462171794088",0.0326689997951338,0.0120924971729348,0.0532455024173329
"v_extra_CingulumhippocampusR","v_extra_CingulumhippocampusR",0.620831740828804,0.0473649606435634,0.635517620244565,0.0489811790661055,-17.9015499062861,"1.1468533171227683947703128642877803317664149953621082162074568e-71","2.1056226902374027727982944188322e-68",0.30469847211428,0.270565808176999,0.338831136051561
"v_extra_CingulumhippocampusL","v_extra_CingulumhippocampusL",0.642161129755435,0.0509457746443106,0.662227439538044,0.0501262205070546,-21.659200365799,"4.9779957401726135217474393899397010977877847986068900789208378e-104","9.1396001789569184259282987199256e-101",0.397029905437168,0.359705579633355,0.43435423124098
"v_extra_Fornix_StriaterminalisR","v_extra_Fornix_StriaterminalisR",0.408038359714674,0.0345918851612513,0.405413056725543,0.035888010383539,4.47137414066487,"7.7718593791085229880203308398095365819104145930581102580281753e-6","0.014269133820043248206005327421891",-0.0744488310431077,-0.107134338275121,-0.0417633238110942
"v_extra_Fornix_StriaterminalisL","v_extra_Fornix_StriaterminalisL",0.402945362771739,0.0401872744897802,0.414481934782609,0.0397674374320347,-17.6373278498302,"1.2734203192235679046363885771438984649406717824858808750134403e-69","2.3379997060944706729124094276369e-66",0.288561450351305,0.255827345165899,0.321295555536712
"v_extra_SuperiorlongitudinalfasciculusR","v_extra_SuperiorlongitudinalfasciculusR",0.334155558084239,0.0312856885471761,0.335782593410326,0.0315358726370148,-7.0687252511526,"1.5636338096435553969219138365738615459305626870187861196469313e-12","2.8708316745055677087486338039506e-9",0.0517886438176665,0.037416490260154,0.066160797375179
"v_extra_SuperiorlongitudinalfasciculusL","v_extra_SuperiorlongitudinalfasciculusL",0.329243709578804,0.0308449355653095,0.334035033967391,0.0317181177480255,-20.2681422258357,"2.4576055254236837662157412096299073987657059533287094462515310e-91","4.5121637446778833947721008608792e-88",0.152827413431179,0.137959641109799,0.16769518575256
"v_extra_SuperiorfrontooccipitalfasciculusR","v_extra_SuperiorfrontooccipitalfasciculusR",0.296849188858696,0.0357212845995074,0.291929777853261,0.0352438128201173,8.07030796603094,"7.0121071370257133802038507848115461698720794510607650644536744e-16","1.2874228703579209766054270040914e-12",-0.13863180296797,-0.172468414050223,-0.104795191885718
"v_extra_SuperiorfrontooccipitalfasciculusL","v_extra_SuperiorfrontooccipitalfasciculusL",0.336446991168478,0.0562202459846707,0.34116591576087,0.0558014121424458,-4.75759517914682,"1.9591289031471847373135856120257482249206427334699505643734246e-6","0.0035969606661782311777077431836796",0.0842482560350081,0.0494722176752521,0.119024294394764
"v_extra_UncinatefasciculusR","v_extra_UncinatefasciculusR",0.555569622622283,0.0484889533897051,0.5591463671875,0.0496887131913919,-5.23506188724092,"1.6492959214215847053953757215377075218764542604730036591329268e-7","0.00030281073117300295191059098247439",0.0728299620350775,0.0455212760598333,0.100138648010322
"v_extra_UncinatefasciculusL","v_extra_UncinatefasciculusL",0.614203283288044,0.055776832255638,0.620035208559783,0.0566948733703837,-6.80741711930907,"9.9366520074763831335085310573467455331500963815148920924757547e-12","1.8243693085726639433121663021285e-8",0.103687980667342,0.0737482678588057,0.133627693475878
"v_extra_TapetumR","v_extra_TapetumR",0.373776262567935,0.0491298079948271,0.37715177173913,0.0471818417099263,-5.59630785660258,"2.1896474325904265851779305507893804464575483343329850504540212e-8","4.0201926862360232103866804912477e-5",0.0699855908724677,0.0454398817265235,0.0945313000184119
"v_extra_TapetumL","v_extra_TapetumL",0.363260442255435,0.0525873154304939,0.361921759171196,0.0519365836261406,1.91932304020393,"0.054943463901766852441164817967599691413469246942092423783834206","100.87619972364394108197860578851",-0.0256115800807627,-0.0517751444411045,0.000551984279579143
"v_extra_CINGL","v_extra_CINGL",0.550733132472826,0.0325393632510796,0.562520653192935,0.0326015335150266,-23.1490902096836,"1.4847522319574895090780515639492970347562904494824882864578852e-118","2.7260050978739507386673026714095e-115",0.361907705625161,0.330272132191899,0.393543279058424
"v_extra_CINGR","v_extra_CINGR",0.512720938858696,0.0297899905160494,0.518822326086957,0.0307213807094039,-15.784419924044,"3.9829395681271030280277112455705511234672063096338392610967383e-56","7.3126770470813611594588778468672e-53",0.201485772812025,0.176209284451766,0.226762261172283
"v_csf_ATRL","v_csf_ATRL",0.0950744507472826,0.0101291747165946,0.0942783532608696,0.0105658138236275,6.73270124358796,"1.6654180246389383939747602613671315957174738683941945749003103e-11","3.0577074932370908913376598398692e-8",-0.0767749631351494,-0.0991625205911687,-0.0543874056791301
"v_csf_ATRR","v_csf_ATRR",0.0958933641304348,0.00999259981418414,0.0965354147418478,0.010717329750875,-5.12317724155231,"3.0042969803580804619969739299426241194689213152830462833765107e-7","0.00055158892559374357282264441353732",0.0616887462277688,0.0380613016589236,0.085316190796614
"v_csf_CSTL","v_csf_CSTL",0.088865855298913,0.00746815291588067,0.087068816236413,0.00726208255031424,15.2438961625036,"1.8076202210667409288936884027834379705907518894257321073159503e-52","3.3187907258785363454488119075097e-49",-0.243890466350093,-0.275717803859517,-0.212063128840669
"v_csf_CSTR","v_csf_CSTR",0.0873189198369565,0.00747423769588473,0.087477144361413,0.00751116419025135,-1.36114614705648,"0.17346750875055366890694388040837761361404119724223447470885880","318.48634606601653611314896442961",0.0211168568307119,-0.00929971981496908,0.0515334334763928
"v_csf_CGL","v_csf_CGL",0.0898332102581522,0.0104783977340042,0.0907388997961956,0.0102972854060881,-6.85594043790439,"7.0844892286862759863056684793774167065677106580664376736552802e-12","1.3007122223868002710857207328133e-8",0.0871629363534754,0.0621925343452761,0.112133338361675
"v_csf_CGR","v_csf_CGR",0.082757082201087,0.0103709269722486,0.0852532109375,0.0102878908815341,-17.4639536117058,"2.6959908092007358612034322570403030042185966324541516618743082e-68","4.9498391256925510411695016239240e-65",0.241640720254784,0.214122913455913,0.269158527053655
"v_csf_FMAJ","v_csf_FMAJ",0.0968268023097826,0.0120002681067703,0.0945559704483696,0.0117055383664891,15.3571728632303,"3.1710433572599525346573445476921111528616320857513357463640438e-53","5.8220356039292728536308845895651e-50",-0.191469929302662,-0.216134357828828,-0.166805500776496
"v_csf_FMIN","v_csf_FMIN",0.0857221324728261,0.0119281486330105,0.0894995207201087,0.0135019225433722,-27.5178201372576,"1.0746246751179396959946746831742483644348342372831550950527408e-166","1.9730109035165372818462227183076e-163",0.290930496049529,0.269770615155571,0.312090376943487
"v_csf_IFOFL","v_csf_IFOFL",0.0808064201766304,0.0102477406494487,0.0794986810461956,0.0104602727791473,12.2846597822112,"1.0950472551264787369994025294177435241673755749083454683304935e-34","2.0105067604122149611309030440122e-31",-0.126223828971175,-0.146446504477492,-0.106001153464857
