"","variable","value","p","Outcome"
"305","ANX",0.00574230819869819,0.74436787088439,"micro_FA_InferiorcerebellarpeduncleR"
"306","ANX",-0.0246503795559336,0.201462589009946,"micro_FA_InferiorcerebellarpeduncleL"
"307","ANX",-0.0149332056420206,0.324326728760292,"micro_FA_SuperiorcerebellarpeduncleR"
"308","ANX",-0.00257799996304406,0.871063449334282,"micro_FA_SuperiorcerebellarpeduncleL"
"309","ANX",0.0108861207040955,0.197909668458067,"micro_FA_CerebralpeduncleR"
"310","ANX",-0.0149600545174294,0.428209883358847,"micro_FA_CerebralpeduncleL"
"311","ANX",-0.0130914692758388,0.39917617206193,"micro_FA_AnteriorlimbofinternalcapsuleR"
"312","ANX",-0.0125314257856574,0.534753588981395,"micro_FA_AnteriorlimbofinternalcapsuleL"
"313","ANX",0.00336761948552478,0.685462865236346,"micro_FA_.PosteriorlimbofinternalcapsuleR"
"314","ANX",-0.0181290454736234,0.266364499199864,"micro_FA_PosteriorlimbofinternalcapsuleL"
"315","ANX",-0.0100162699851556,0.0768378299539929,"micro_FA_RetrolenticularpartofinternalcapsuleR"
"316","ANX",0.00703441578270059,0.625142410277136,"micro_FA_RetrolenticularpartofinternalcapsuleL"
"317","ANX",-0.0187770645297468,0.0951034285109014,"micro_FA_AnteriorcoronaradiataR"
"318","ANX",-0.00986047036207334,0.626979323541674,"micro_FA_AnteriorcoronaradiataL"
"319","ANX",0.00674564676023661,0.385634101127704,"micro_FA_SuperiorcoronaradiataR"
"320","ANX",-0.00715174405354141,0.717429875099252,"micro_FA_SuperiorcoronaradiataL"
"321","ANX",-0.00356567554350109,0.566608274523474,"micro_FA_PosteriorcoronaradiataR"
"322","ANX",-0.00655760243435429,0.73841904049716,"micro_FA_PosteriorcoronaradiataL"
"323","ANX",0.00529997161622225,0.798707926708589,"micro_FA_PosteriorthalamicradiationR"
"324","ANX",-0.0361948526457402,0.0751995882313632,"micro_FA_PosteriorthalamicradiationL"
"325","ANX",0.0063830954047834,0.748885721840112,"micro_FA_SagittalstratumR"
"326","ANX",0.00141002030074021,0.941020382661018,"micro_FA_SagittalstratumL"
